ID	Class	Mean	stdev	Predicted_0.42	Median	score_0	score_1	score_2	score_3	score_4	score_5	score_6	score_7	score_8	score_9
XP_004242308	gen	0.36819522744267624	0.09606863185116378	gen	0.3802095244563367	0.3693113529494474	0.28351682948627177	0.2772730207252226	0.4166037391601469	0.2201916619823412	0.5296756544272097	0.39110769596322603	0.39763080578473814	0.4822648350883139	0.31437667885984516
XP_004242317	gen	0.2127833082949246	0.07346110559915923	gen	0.20656962582503258	0.20319167651010628	0.2925555173264505	0.11303296067948614	0.20994757513995888	0.25269902827576635	0.13573912498150095	0.14874666159717556	0.2623443127664937	0.1695233341200066	0.3400528915523009
XP_004242334	special	0.45980514806879735	0.08578753474918592	special	0.4274162838124824	0.43730821129733854	0.5325292949607697	0.3546009058604005	0.4175243563276263	0.39403801347021483	0.3670074626837816	0.5153250634377788	0.5927608007121815	0.5697046367434678	0.4172527351944139
XP_004242350	gen	0.8589742437512567	0.07116323389307395	special	0.8826537256818612	0.7107555730376226	0.9378739282479641	0.884869586944428	0.7975659860665646	0.8457944112334793	0.9067416616823857	0.8804378644192944	0.9161672035764153	0.9127329120260815	0.7968033102783328
XP_004242352	gen	0.09880981515846757	0.050567585405556226	gen	0.09831361324166613	0.21349530061044267	0.05646533764444267	0.12730779737644266	0.046724198862287035	0.05322343845337869	0.10435827671932056	0.06054088711566688	0.10512525120961298	0.12858871382906978	0.09226894976401169
XP_004242358	special	0.9351030293809588	0.0388734809132133	special	0.9457184549233537	0.8966344984829994	0.9737820524297143	0.9453412172282839	0.918222262346728	0.8486793190070236	0.9634211493337338	0.9486875594565358	0.9460956926184236	0.9343482732149431	0.9758182696912018
XP_004242376	gen	0.18004782734075644	0.12091611014791628	gen	0.15030999923794636	0.2504837962639945	0.037565461834635654	0.17093329470478577	0.12481553762716559	0.15611925111875516	0.4672373915318538	0.08895484187572782	0.1072076214922108	0.14450074735713755	0.25266032960129775
XP_004242381	gen	0.38703296041089613	0.12618658477887662	gen	0.34878007547943324	0.5873218007541009	0.6040841511750369	0.4143903334617189	0.2356806877102977	0.4316015406366464	0.24463596817460034	0.3203622038100081	0.334692767427686	0.3437601863533015	0.353799964605565
XP_004242399	special	0.8828334209631906	0.06414813348047861	special	0.9043827070263252	0.8553040108109832	0.9428790659831296	0.9505845910329155	0.941756895099641	0.9063913320211731	0.7576759539739891	0.8301014818382231	0.8209858413482843	0.9023740820314773	0.9202809554920887
XP_004242400	special	0.705468684820042	0.17567614354730965	special	0.7465865809005499	0.6416101033249954	0.707759078939627	0.878078876160462	0.7554526150884975	0.8141650739450411	0.2866355094992062	0.576223360059603	0.7377205467126021	0.7732090274290776	0.883832657041309
XP_004242401	special	0.8607201542570649	0.07457320032439126	special	0.8975154717765901	0.8194823132887142	0.8948530908393781	0.9429052359028526	0.9389551194356917	0.9001778527138019	0.7578659131606605	0.7912335877795469	0.7469593268456527	0.912324186620494	0.9024449159838577
XP_004242408	gen	0.11086792508377263	0.0504725916146765	gen	0.09964488402765367	0.13352313596447338	0.178350281746292	0.14715932827582726	0.05098288967985468	0.10079030176379443	0.19531554943226667	0.09849946629151292	0.06272018396532696	0.06743713975778953	0.07390097396058838
XP_004242412	gen	0.022274693763327084	0.008672860419538235	gen	0.021184335256615255	0.026344732371555435	0.008356949195637925	0.016243447051361142	0.03886599674529741	0.022270095843318183	0.01576716188523115	0.03168109918357439	0.02009857466991233	0.01852107346209187	0.024597807225291004
XP_004242430	gen	0.18153867844450794	0.07397714276301393	gen	0.17872261789942973	0.1695142293949544	0.0686410171296025	0.17925066259988798	0.21575269824015644	0.16187102551553537	0.09982197021576	0.21722693396207884	0.17819457319897145	0.17976160857567888	0.3453520656124535
XP_004242454	gen	0.7225150570195529	0.07454196544076817	special	0.7277633855540799	0.6654657881196385	0.6137676294260228	0.7188461979882375	0.8587315002523045	0.7683795319773529	0.6399693968469657	0.7612590655253354	0.7366805731199225	0.678131256600618	0.7839196303391311
XP_004242464	gen	0.15640484707774208	0.08870819130222463	gen	0.1152530750907135	0.10588160542862485	0.061178825446684036	0.10248224625611745	0.31124183146708834	0.17273544329946813	0.08075609128156157	0.2633677530748551	0.0888551926998394	0.12462454475280216	0.25292493707037955
XP_004242465	gen	0.266249852025094	0.052566523167832106	gen	0.2621732799280123	0.2564483231662613	0.2826912462371718	0.3053075651074462	0.2609921574997849	0.17160924696244217	0.358189007758068	0.26080500400493434	0.3018986176857537	0.20120294947283746	0.2633544023562398
XP_004242483	gen	0.041906483336100156	0.01891129008390333	gen	0.03661995186416298	0.08798992415628153	0.03187074261754406	0.02047781462031024	0.028779353705149235	0.039393749687072814	0.034287285107745556	0.03895261862058041	0.03299295855221082	0.052203007997044255	0.052117378297062644
XP_004242508	gen	0.07261186839130453	0.05301644068919988	gen	0.050533532098486426	0.03291122026109492	0.03414596065890931	0.05188348164422527	0.027695935546624362	0.09930846761128988	0.04918358255274758	0.035747738135794745	0.07548921751241379	0.12877404616260316	0.1909790338273423
XP_004242511	gen	0.29771889383940187	0.08184740721388506	gen	0.31281083353787253	0.3472839924213829	0.16481769058145376	0.34085591914092556	0.28476574793481957	0.4038477722355756	0.2709918091909072	0.38050079030093836	0.3615443689989885	0.19906347752766995	0.22351737006135688
XP_004242523	gen	0.2122125425465477	0.06217675917019468	gen	0.20466622259905376	0.27708230421447744	0.13809100653258174	0.3275804798762815	0.16651338844208516	0.27371086753609164	0.20057771534923363	0.21274939658874623	0.15799029170655557	0.20875472984887386	0.1590752453705503
XP_004242585	gen	0.14534475772492222	0.059590376256845476	gen	0.12924792970349938	0.22107006204774135	0.11372111635984443	0.07421646932018842	0.10101453135776922	0.1939876209896427	0.25494935682479	0.14634976249532164	0.10352941338118267	0.14477474304715432	0.09983450142558746
XP_004242591	gen	0.195415003840754	0.06298329111544561	gen	0.18884354908152112	0.11650665691514112	0.19110543050060202	0.22808280922262425	0.29579640960119863	0.1865816676624402	0.1609622299377248	0.14469231861162749	0.2778515854574007	0.23522552859003565	0.11734540190874528
XP_004242614	gen	0.021912184863451114	0.011058855713129352	gen	0.01870166552057702	0.009943506138855205	0.013850511996480103	0.017049567574352876	0.008767218772486549	0.020353763466801168	0.03036961175570324	0.01703004954952558	0.04437719334786272	0.027779812747155658	0.02960061328528803
XP_004242619	gen	0.26365906882503937	0.08658306565211049	gen	0.2550645447771803	0.3144280577507625	0.19840561731538817	0.33230406670488666	0.3861231308774924	0.21876465601605333	0.146555682391829	0.3731610687179647	0.16640227323263274	0.2913644335383074	0.2090817017050768
XP_004242645	gen	0.06643790825684401	0.03743423028396016	gen	0.0630922052475815	0.06278503164457401	0.025339556632571498	0.03526376025656421	0.08135600285512266	0.1562526360719939	0.07526176909006788	0.063399378850589	0.05437607103492923	0.07927649624025614	0.03106837989177153
XP_004242647	gen	0.21458525988254343	0.13966908087965868	gen	0.17152214698227997	0.160208692299309	0.015455053257450432	0.14472886482268318	0.18283560166525095	0.2584658405452855	0.15351267253100823	0.24017897099270355	0.1419290478411316	0.30691124339822373	0.541626611472388
XP_004242651	special	0.5510828183301854	0.04365841043841708	special	0.5531829037404028	0.6076252936969914	0.46162896023682315	0.58993152452753	0.6004811623804193	0.513065216801085	0.5584523861907577	0.5498889549213627	0.5312247447466858	0.5420530872407568	0.5564768525594429
XP_004242661	gen	0.08985283190768638	0.031527490417003694	gen	0.08446338926635177	0.07764693932538304	0.060579722041835704	0.12755781847761283	0.06255943435242708	0.1365460075228688	0.04016703619825605	0.11374798947867663	0.07913860231391584	0.11079659314710029	0.08978817621878771
XP_004242666	gen	0.049485030108628966	0.02017426881027177	gen	0.04104029989222901	0.03247083210619881	0.04411778292935078	0.03953321027582967	0.03878198434017995	0.042547389508628346	0.031042495488384583	0.0787662597830824	0.06422644894048657	0.08786055157910833	0.0355033461350402
XP_004242677	special	0.8163697081241608	0.025306922563651267	special	0.8211566482577618	0.7760973820287626	0.8477497104126969	0.8411840544603845	0.8137853012260531	0.8223543812543438	0.7874738237132286	0.8351077064267042	0.7853063024814565	0.8346795039767988	0.8199589152611798
XP_004242683	gen	0.02281646054041462	0.017109422248132642	gen	0.021743360345801398	0.023300471360416547	0.027310770782310808	0.045017051733105294	0.004785438332393438	0.05703572448698307	0.020186249331186245	0.024597361958188273	0.007753802423626648	0.01147098083043654	0.006706754165499333
XP_004242734	gen	0.0475652703856835	0.01958968323706955	gen	0.03964283215805764	0.038792942530069686	0.03164416540564181	0.03705126555906447	0.028191026205958775	0.05103300380194994	0.06927709781808766	0.09204693088020797	0.03673035458687741	0.04049272178604559	0.05039319528293169
XP_004242736	gen	0.42195710737854686	0.14049346715656016	special	0.45420608126987577	0.46828944227844965	0.4654944508410572	0.16257792943862578	0.294613417322933	0.3891197481193798	0.6033489527259648	0.28649344182790554	0.5908155712428946	0.44291771169869437	0.5159004082895646
XP_004242741	gen	0.08987262679482458	0.0334926802828861	gen	0.08336379742585259	0.09343962670093821	0.11005474991739161	0.11558304324482839	0.07226539797048952	0.05427721844452001	0.04608443870647775	0.07328796815076698	0.06277018201828112	0.14871673541957697	0.12224690737497529
XP_004242758	gen	0.20062083098879505	0.042386184165349255	gen	0.2078062163329761	0.1367259804886335	0.24472875763723204	0.19760810549119268	0.2141445054923455	0.204485154430437	0.21112727823551522	0.14153217073444888	0.1634164536589164	0.2263484077415064	0.2660914959777229
XP_004242781	special	0.9611008349249138	0.020976909478635838	special	0.9610311261709822	0.9709994629352551	0.9203061062804729	0.9810536120419755	0.9843883190616981	0.9629871473244108	0.9538299142117991	0.9590751050175536	0.9497086071263189	0.9414554094398998	0.9872046658097543
XP_004242799	gen	0.10858813937049257	0.04890914871200823	gen	0.10288242939022993	0.13293559564591562	0.10981271667493324	0.049675311636607565	0.07288089878082617	0.06590487001325927	0.1206158363068041	0.1807758493433981	0.09595214210552662	0.1920895102945148	0.06523866290314034
XP_004242847	gen	0.10991837507917608	0.042271572381359326	gen	0.09685697901706172	0.11654858963337648	0.09252626716174676	0.06213391377771547	0.09477633984180543	0.11965029115960357	0.21449118342007867	0.13443807998981636	0.098937618192318	0.081337628818967	0.08434383879633285
XP_004242864	gen	0.29219088713215247	0.07864931067761632	gen	0.3038566592813382	0.28090943549023967	0.3268038830724367	0.3701159948098128	0.14102865281851482	0.33465116128065137	0.2307070988303096	0.374815055702235	0.2326247941910858	0.3799865296161387	0.25026626551009984
XP_004242867	special	0.9366775973877083	0.019317626336611222	special	0.9391412915034949	0.9643126755974983	0.9531353209791443	0.9453175454876798	0.9286172388511046	0.9221965668701658	0.8993870888519134	0.9210358000151516	0.9544911542174365	0.9413721442637316	0.9369104387432583
XP_004242871	gen	0.858179740731513	0.06918218856619067	special	0.8579401046458442	0.922014601470195	0.7920021626315075	0.8534549763248823	0.8624252329668062	0.7990646525988048	0.958355006273275	0.8987190110435938	0.7663781179773995	0.7908832674086209	0.9385003786200451
XP_004242881	gen	0.054454506178947745	0.03493933117798636	gen	0.04558716479859874	0.09417705062597496	0.05043140204061921	0.01426652337146027	0.0359004204237719	0.06246930503739747	0.11448884440546503	0.026386836648193492	0.040742927556578275	0.09015072688435095	0.015531024795665963
XP_004242883	gen	0.02332955937589376	0.02043724109190325	gen	0.01680134011226754	0.019517236055549576	0.007007519325224147	0.04240226678822507	0.014085444168985507	0.0633895525271632	0.003201053019103778	0.027093386135535923	0.0008806456063904233	0.04302246917730443	0.01269602095545555
XP_004242884	gen	0.03063243316272648	0.024634189582639757	gen	0.02397855279902702	0.09166492938201459	0.036113280144939565	0.022887968956888837	0.020218274284547602	0.038715140829358	0.0192955227340536	0.006203805847152724	0.005722238888420492	0.04043403391872416	0.025069136641165196
XP_004242885	gen	0.4552655288738081	0.23178275226223438	special	0.5186084347063957	0.5796931854261592	0.16343210447676992	0.6624015551144339	0.31799841020177455	0.2770604470358574	0.4575236839866322	0.647281787060283	0.07573861118653205	0.6527355004738046	0.7187900037758345
XP_004242896	gen	0.18557789741384464	0.06042523376962668	gen	0.1766911569083583	0.23999019537449393	0.08229373627813162	0.11354554504843513	0.16756010516975206	0.23195372773672276	0.21731971497304303	0.17511502827342915	0.1644067181703016	0.28532691757084994	0.1782672855432874
XP_004242902	gen	0.20789355355240996	0.08758827708351245	gen	0.1794187318838577	0.1654547401233221	0.3858104983442943	0.16652162745055168	0.19231583631716373	0.14269293262407393	0.22155470773556987	0.09650675657417163	0.15894674953698099	0.32702829727956767	0.22210338953840347
XP_004242907	gen	0.08653895107679334	0.030061115458675743	gen	0.08479049388369336	0.07801067471422377	0.06778833293950144	0.046732396549300115	0.06722218358539651	0.09157031305316295	0.04937625872768325	0.10162151994841571	0.11337531036249526	0.14004601742093623	0.10964650346681815
XP_004242910	gen	0.2120514156108321	0.09837102126402662	gen	0.17533768180863712	0.25038573645727497	0.13985445390861592	0.12134313129864098	0.14121557813250818	0.2934763472042666	0.16317582310543602	0.43225137793552487	0.18749954051183826	0.2609125602930232	0.130399607261192
XP_004242912	gen	0.03471749312586036	0.024898330143646924	gen	0.022890203408020098	0.019740796393095988	0.060048648944826366	0.02603961042294421	0.008611834972907908	0.01601450313634979	0.07918419161997392	0.0423282021374666	0.014939805023332064	0.06381618165883307	0.016451156948873648
XP_004242925	gen	0.3551992644986627	0.07490150115248739	gen	0.35283174833310615	0.3918187035475796	0.43669979523184316	0.24607366240213846	0.29719605138194055	0.472326593132878	0.36337965510631237	0.3422838415598999	0.41810526280430765	0.2660563753550753	0.3180527044646522
XP_004242934	gen	0.05247825708284989	0.030175396540431863	gen	0.04778425379470128	0.041528334243538335	0.05876508940788839	0.017431012902648296	0.06796340931711875	0.11183017986803627	0.08629912938999247	0.0163540237630541	0.03419234835576602	0.036378870234592	0.05404017334586423
XP_004242947	gen	0.13701062560482288	0.06502457229982188	gen	0.14953180316920384	0.16865016945342526	0.13041343688498244	0.05976432916200252	0.0753713056911169	0.2175777867090826	0.1910164742679994	0.21446363225487633	0.17266260348163798	0.09845852415118754	0.041727993991917865
XP_004242962	gen	0.5755415117984977	0.11407448577329306	special	0.6259898994145014	0.39152844050138674	0.36682848310572586	0.6802408363896942	0.6400172441134435	0.6653341082856771	0.6508900105614249	0.6119625547155595	0.5224885925689874	0.5690224510229825	0.6571023967200942
XP_004242974	gen	0.10058931286416972	0.044133431537344316	gen	0.09634307673793313	0.19510761249521158	0.0704049342897995	0.1271212711171403	0.10370811106298522	0.12838776035885938	0.060409897331958375	0.08897804241288106	0.053626913081397186	0.057620028326285676	0.12052855816517886
XP_004242998	gen	0.138963073255336	0.04736480408429572	gen	0.12253141718706761	0.12177701962007055	0.10536797055615464	0.08571347248223005	0.19861182386545925	0.11342948001030222	0.15449677217394683	0.1232858147540647	0.08382432740086919	0.18820609923122844	0.2149179524590341
XP_004243000	gen	0.16885469141877063	0.04374605870027228	gen	0.16947345804416153	0.14043627343903498	0.1729842805564253	0.24744617161443397	0.21784024047918474	0.17487564815882176	0.16596263553189777	0.12909018999622465	0.15732131203946412	0.18896414636624073	0.0936260160059783
XP_004243014	gen	0.7155081171205174	0.08991359133584935	special	0.7003692160768618	0.7741907194100666	0.8128535049591453	0.6550040995010146	0.8391622192310343	0.5789014778174867	0.6652780709744993	0.8085152507992174	0.7282768024293444	0.6204373963589874	0.672461629724379
XP_004243034	gen	0.16118657786056562	0.03629337521634793	gen	0.15498211642964493	0.13935673507615418	0.14939941363273812	0.23095628435893487	0.14674828746803667	0.1070714552248863	0.17499936203106378	0.2024214773303519	0.12671519639337228	0.17363274786356633	0.16056481922655172
XP_004243059	special	0.8624307758580884	0.04711249071813659	special	0.8707987231555796	0.88724691862157	0.803515955201972	0.884577823956339	0.8528082243585663	0.8491006440029975	0.9047960125988469	0.7700192750482197	0.8713985451890665	0.9306454584812132	0.8701989011220927
XP_004243063	gen	0.4976188335237416	0.08313606030122607	special	0.48392284668530455	0.6193643099727887	0.622748500189994	0.5403644934275972	0.45678275223498277	0.5407669180454762	0.49933132497511573	0.3979620566660113	0.4467494235985758	0.4685143683954934	0.3836041877313805
XP_004243064	gen	0.05276669535677632	0.03398490218408348	gen	0.04530986082671244	0.09144158949252122	0.044110838865953905	0.07653275184795418	0.03678867340217765	0.08819549792298491	0.02380188389216017	0.015413722336801097	0.005133358287788155	0.0997397547319509	0.04650888278747097
XP_004243072	special	0.9143795672776429	0.020394049579365983	special	0.9210811464255513	0.9344212997860865	0.9240583891705937	0.9137762979283669	0.920065560807864	0.9305670156204671	0.869726364398575	0.8976336449670556	0.898180009383238	0.9332703586709442	0.9220967320432387
XP_004243079	gen	0.25411443036763626	0.14766525193692256	gen	0.20812923591320845	0.30153196774708607	0.6029350136586679	0.10842890179989888	0.19675331732316678	0.21950515450325012	0.12155872910070246	0.3714576779987193	0.1519632007442567	0.2781360810943489	0.18887425970626529
XP_004243145	gen	0.4309885052665795	0.03878860410301864	special	0.42785245508716707	0.38459245635221134	0.47737113603860665	0.4245945636909319	0.431133347410168	0.3848776430927563	0.47400423985036194	0.39052026828004666	0.42158667128513644	0.4311103464834023	0.49009438018217294
XP_004243159	gen	0.28671475645545447	0.061480073061625076	gen	0.28220282517588524	0.38973299144790946	0.37532682490516	0.2594175988308921	0.2440680198733242	0.28679780476061856	0.1817241203394383	0.31286598514763647	0.25208886281630244	0.28751751084211113	0.277607845591152
XP_004243203	gen	0.2536747940036054	0.055100657516564434	gen	0.2555467602188248	0.2619814866282351	0.17798250903078724	0.17542486352125333	0.2507198327960179	0.2436594136707481	0.27191939899960804	0.23574877318000487	0.26037368764163166	0.3688753652105075	0.29006260935726
XP_004243204	gen	0.24100215711093914	0.06256297155715515	gen	0.24257955937488956	0.2423654516175393	0.1951092479934067	0.17962320732348477	0.24508668891007646	0.2670610079623124	0.20112082695065003	0.17263751647258194	0.2427936671322398	0.2783228750508698	0.38590108169622966
XP_004243229	gen	0.18401737214322694	0.049564030976747955	gen	0.17100823645030325	0.17880156552686996	0.14082236125856304	0.16388151734369466	0.18594705584889384	0.16837933536117247	0.1575960188933635	0.31574884376880724	0.17363713753943402	0.1519578069380978	0.20340207895337273
XP_004243233	gen	0.38345639939218923	0.05619309201315645	gen	0.3902664586917973	0.38215185983845945	0.4190464437975186	0.2876456203880044	0.30620978402482746	0.36513681226403466	0.4121521975908721	0.3563311636409164	0.39838105754513525	0.45260545888077447	0.45490359595134927
XP_004243239	gen	0.1091499058222916	0.024331110759809052	gen	0.09967664522933281	0.10135814603791027	0.09799514442075535	0.08857928369722058	0.09292600629236258	0.11810825298010737	0.07818379579867067	0.1483603529946545	0.09503908312628574	0.12333311382059803	0.14761587905435117
XP_004243268	gen	0.26135783834180903	0.07526754509092967	gen	0.26613295391072733	0.2974992286489186	0.26350806274540356	0.1648951460111708	0.28725397056810237	0.19900953960335577	0.26875784507605105	0.25866959200665723	0.152528166986479	0.4063251702004338	0.31513166157151823
XP_004243274	gen	0.2634224367469204	0.07256667368847224	gen	0.2747286617650947	0.3136654455981619	0.2454219093610912	0.21722758054263913	0.33714845709868846	0.21719075638111188	0.18452019149963875	0.3355325758988085	0.1381497008969743	0.30403541416909813	0.34133233602299184
XP_004243276	gen	0.27299686322783523	0.09968947500756334	gen	0.24432663039599142	0.2260846817690323	0.16752188962521078	0.22394239093459048	0.33874630177824344	0.20155939818788693	0.26256857902295055	0.37611349410845135	0.1379411185382823	0.3520434942581933	0.4434472840555104
XP_004243279	gen	0.30537954601814316	0.04848973904730942	gen	0.308456018770282	0.3449075770991524	0.3098696798167969	0.3070423577237671	0.34819332914526857	0.3043690869976978	0.2501329090536273	0.2522123103151741	0.2298327380553412	0.32621565018344906	0.3810198217911565
XP_004243288	gen	0.09805218081984042	0.027038901582817246	gen	0.10011168377592411	0.14346748254768407	0.0776816930566573	0.05859665015397716	0.10413161695214608	0.07742498773425498	0.1123773673104967	0.13178322342674334	0.07231447047389361	0.10665256594284889	0.09609175059970215
XP_004243294	special	0.7488104731091074	0.0868197981022985	special	0.7418906134256955	0.8776400771473883	0.8611829464821157	0.7701185611877284	0.7136626656636627	0.8048900787493749	0.8084893347251696	0.641565528630856	0.6728889343018386	0.6598803467244737	0.6777862574784645
XP_004243295	special	0.6868569764291801	0.06705313811507026	special	0.677593877034538	0.6900532487583751	0.8089825344218885	0.607659021569694	0.6806357464763878	0.6935288291202486	0.7927536661953872	0.6745520075926882	0.645491184559515	0.6126848389582101	0.6622286866394056
XP_004243297	special	0.6940259797189816	0.05302347439893863	special	0.7012540134074667	0.75700076370335	0.7685341601508329	0.6828155858256375	0.6783604018208728	0.6881222586626276	0.7143857681523059	0.608751173967828	0.6116469225148023	0.7147926149327434	0.7158501474588167
XP_004243300	special	0.7063715048065956	0.08174696719822115	special	0.7304020199277885	0.7346419134483901	0.7617682491175913	0.6718677256083033	0.5642721469774802	0.7379084161468635	0.8517489953578962	0.6048331613208489	0.7373416895330598	0.6731706241483356	0.726162126407187
XP_004243301	special	0.5541763834739968	0.05070702516170941	special	0.5606703465457253	0.5721639906818113	0.6195013728504	0.44394234342272415	0.5213919811888919	0.5210960295407442	0.5602395723930532	0.5443303936012042	0.5611011206983975	0.59515545797134	0.6028415723914019
XP_004243319	gen	0.2021947342943174	0.04239467283834131	gen	0.20589584928573768	0.26092858005650504	0.14834420996467237	0.14748896424673488	0.24434909927981882	0.16987980194688423	0.18764525631220708	0.22414644225926827	0.16886755080002216	0.2309020634279182	0.23939537464914298
XP_004243321	gen	0.18009425029600365	0.04956751992781646	gen	0.1789786459739617	0.25273645680542317	0.24337993714473952	0.12604958854907297	0.19535251682839114	0.14092231418153836	0.14110475747989634	0.20774709552336815	0.11489156162053533	0.21615349970753928	0.16260477511953228
XP_004243327	gen	0.4660273230213738	0.1411104244880495	special	0.4788254687445065	0.28641532097909583	0.6996014038620313	0.5209941682490958	0.5701576904958753	0.3929818099587221	0.3287836209226696	0.5168358813754748	0.44081505611353816	0.29256987424214587	0.6111184040150894
XP_004243328	gen	0.1668879650422825	0.04392365920449224	gen	0.16742208099456093	0.19419631457898254	0.16769766585210424	0.10306689887196714	0.14646016324753947	0.16921975236575645	0.12358911495370763	0.24142608227111859	0.1309117972177477	0.16714649613701762	0.22516536492688397
XP_004243334	special	0.5736225978320698	0.04491299785489299	special	0.5769590725393274	0.5567899819655471	0.6255319509000192	0.5054407403384681	0.5975949371187915	0.561034176713398	0.5692776063604459	0.49874086731150663	0.5846405387182089	0.6172603883206644	0.6199147905736484
XP_004243340	gen	0.3828696038616271	0.06391063781935771	gen	0.39621791936760453	0.4665123047297674	0.394000948869456	0.2734215300038429	0.4017181659358204	0.3378538637179484	0.4703511649419994	0.3869851247704273	0.29887072564584255	0.4005473201354132	0.39843488986575304
XP_004243342	gen	0.41483633007085974	0.07868715443934994	gen	0.43095015890505106	0.384837436094271	0.4913180762534471	0.25253599350379924	0.36394199322248705	0.346035499485115	0.40873770825371775	0.4863257234803548	0.4531626095563844	0.4786646110346111	0.48280364982441015
XP_004243352	gen	0.12419864954082518	0.037757182390648146	gen	0.12060036826852458	0.1412001186727396	0.07621132197114751	0.08645909817716597	0.12503728085720214	0.08439200640644988	0.11516745168651144	0.16145643138537066	0.11616345567984702	0.13740058984110723	0.1984987407307103
XP_004243360	gen	0.4765161022198089	0.07166873206185467	special	0.4863840365244533	0.5399248149835745	0.546367996597672	0.4073849195021464	0.4615125737216154	0.5081128413285315	0.464655231720375	0.5613698174805023	0.39098230173269916	0.35773790454488674	0.5271126205860858
XP_004243410	gen	0.06628986120527068	0.017800415417694882	gen	0.06913925004059411	0.09438462534926094	0.07919095661587726	0.04955992407317714	0.06985197787147877	0.04661782691936367	0.043020401265956125	0.08613949674182336	0.051612631586088475	0.07409424941997166	0.06842652220970945
XP_004243411	gen	0.12965502490978348	0.04275291089016108	gen	0.1293939424184049	0.10898393488117435	0.12844857709336746	0.13256112400746492	0.047124429424156455	0.12461975673017034	0.2197261520933953	0.15883415214491067	0.13076710163676267	0.13033930774344238	0.11514571334299036
XP_004243428	gen	0.09493147485011529	0.06959780097494861	gen	0.07117054326669577	0.06718206600715106	0.07104796639405533	0.018796220586716383	0.2628310139004391	0.11058963189039861	0.0881709904988478	0.057431549635943324	0.04649670950155895	0.15547547994670607	0.0712931201393362
XP_004243472	gen	0.0860577075898952	0.013619481378478002	gen	0.08422581026185597	0.09138924168528946	0.08298729489432236	0.08181365640227002	0.07073316201975903	0.09068881915511386	0.06494445141188156	0.11307468674794531	0.09851827297317568	0.08546432562938956	0.08096316497980512
XP_004243480	special	0.9022091487874281	0.030535391422641247	special	0.9070032479869408	0.9507391944761157	0.9091810796412155	0.9361212569774886	0.9067835726424084	0.9104093598788005	0.8526851172923601	0.8585661325847359	0.8835992784072753	0.9068013772880975	0.907205118685784
XP_004243487	gen	0.13379585906764113	0.061518304110069894	gen	0.13624905929025322	0.05072182008696926	0.13834852459495486	0.06795493510273153	0.06463058023179725	0.19884004390334697	0.10271446100330088	0.1341495939855516	0.1873445445707763	0.1645355474424083	0.22871853975457443
XP_004243488	gen	0.5181412307550218	0.0949245699813696	special	0.4983786142971494	0.49024080016918714	0.5026865578117691	0.49407067078252975	0.4907690924855845	0.5145458413998963	0.6279293519003762	0.644944883682568	0.6397250381952286	0.3560121157496825	0.4204879553733963
XP_004243499	gen	0.03736009777762412	0.0194604016272781	gen	0.0334228668644053	0.029852563088191595	0.010188130806931367	0.019576844158999605	0.030579354240090367	0.05208649923293043	0.033757517276914666	0.033088216451895934	0.0372934714516249	0.08130125021416357	0.045877130854498745
XP_004243502	gen	0.05858634806759463	0.005290668802635219	gen	0.05800808850978434	0.07015176715205677	0.059525808863820216	0.05770795840336171	0.05546574632450243	0.0592636606678719	0.05830821861620696	0.05165397001015137	0.054182974146942474	0.06403439301443918	0.0555689834765933
XP_004243509	gen	0.32502488617992564	0.07872583925459528	gen	0.294814378761963	0.2935047739079733	0.295980759837102	0.25277628126183405	0.2716011753145529	0.4009920520831492	0.3117471001748023	0.293647997686824	0.2849877573310596	0.3267739212853606	0.5182370429165982
XP_004243510	gen	0.2731158541617688	0.10030889610330787	gen	0.26303141382321277	0.24883462900140252	0.2753308349254129	0.25073199272101265	0.34192259752954884	0.28896892504105093	0.18956416996316572	0.2994825077926293	0.16224792852345246	0.16920432673868283	0.5048706293813299
XP_004243522	gen	0.12181363125922837	0.05681303180245807	gen	0.09719258368586764	0.09969777467964154	0.09468739269209374	0.08009816716359448	0.1693371781749353	0.15391959353355059	0.0917430498338479	0.24131430241869248	0.055094721425271775	0.15545544920338264	0.07678868346727337
XP_004243542	gen	0.18886934225549207	0.05093447733116388	gen	0.18756374397105402	0.13960015378893773	0.12728281231853544	0.169908719645909	0.26768123810812766	0.12544066077871302	0.24638258646115294	0.2455648355348292	0.1868871649812409	0.18824032296086712	0.19170492797660751
XP_004243567	gen	0.11496442567176524	0.043935185374470595	gen	0.12522686715926415	0.093700466889988	0.09561732946084013	0.033100420014546904	0.07008325511595215	0.19208645798256208	0.12081877569972573	0.1411239622612536	0.13636192691702534	0.12963495861880256	0.13711670375695587
XP_004243574	gen	0.46152732277061315	0.136420717592821	special	0.41290497033163953	0.7406626730165765	0.3650993094942085	0.37255792173827346	0.43108936839220563	0.35411711035363463	0.5284563040139442	0.3012761785879228	0.5166269343109279	0.3947205722710734	0.6106668555273651
XP_004243588	gen	0.08669635363232457	0.027530801054640577	gen	0.07682397387104589	0.06723941949196315	0.07430000709678093	0.07815575796375078	0.07549218977834099	0.13363869216315996	0.04717656127413219	0.10848785924154869	0.06865576115685772	0.12572333390132134	0.08809395425539002
XP_004243600	gen	0.2768566798992674	0.1079569970124971	gen	0.2785318836927042	0.14295331803908898	0.2185424634798976	0.3500555264180805	0.41011821931349274	0.24942830706323874	0.26746014075397795	0.2896036266314305	0.0990630210004849	0.2991550588477874	0.44218711744519457
