#ID	Class	Mean	stdev	Predicted_0.02	Median	score_0	score_1
AT3G24300	0	0.5873306291881755	0.41851993560488565	1	0.5873306291881755	0.8832689137161474	0.2913923446602037
AT3G24420	0	0.8837105428368984	0.023003814521315006	1	0.8837105428368984	0.867444389595719	0.8999766960780778
AT3G24490	0	0.5841145996357693	0.07007071223093858	1	0.5841145996357693	0.6336620754168372	0.5345671238547015
AT3G24513	0	0.15181920285101466	0.08695581326653283	1	0.15181920285101466	0.21330624807537119	0.09033215762665815
AT3G24600	0	0.021337858034284153	0.006754045171305167	1	0.021337858034284153	0.026113689175354296	0.016562026893214014
AT3G24860	0	0.08180049970986447	0.04925160144422368	1	0.08180049970986447	0.04697435834435676	0.1166266410753722
AT3G24870	0	0.8926418190958678	0.047213070408002045	1	0.8926418190958678	0.9260265013420039	0.8592571368497316
AT3G25080	0	0.7550985779121552	0.2965000132249444	1	0.7550985779121552	0.9647557478854144	0.545441407938896
AT3G25090	0	0.1252126565647282	0.08669179881801464	1	0.1252126565647282	0.06391229774725012	0.18651301538220627
AT3G25165	0	0.40787753291420803	0.09340345708846531	1	0.40787753291420803	0.4739237508077285	0.3418313150206875
AT3G25182	0	0.6737036561116179	0.14947831497056144	1	0.6737036561116179	0.7794007862676404	0.5680065259555952
AT3G25200	0	0.011041530805278844	0.006792882763960782	0	0.011041530805278844	0.01584482427148073	0.006238237339076957
AT3G25230	1	0.9776381433994707	0.01827333165862999	1	0.9776381433994707	0.9905593401301588	0.9647169466687826
AT3G25260	0	0.1080766928585719	0.024882456382577352	1	0.1080766928585719	0.12567124649927083	0.09048213921787296
AT3G25400	1	0.729265329109283	0.16215009942616226	1	0.729265329109283	0.8439227639835952	0.6146078942349708
AT3G25430	0	0.014387591368017765	0.011179223688696302	0	0.014387591368017765	0.006482686489339321	0.02229249624669621
AT3G25510	0	0.5555186638256137	0.25350483671816726	1	0.5555186638256137	0.3762636747186091	0.7347736529326182
AT3G25590	0	0.606574237970447	0.24516280058459872	1	0.606574237970447	0.779930516758502	0.4332179591823919
AT3G25700	0	0.09178685615750232	0.08313560367202358	1	0.09178685615750232	0.15057260527202743	0.03300110704297721
AT3G25727	0	0.2595034361556772	0.15356769008920718	1	0.2595034361556772	0.3680921911889098	0.15091468112244466
AT3G25810	0	0.8224269623120402	0.06730005279948308	1	0.8224269623120402	0.8700152860207673	0.7748386386033129
AT3G25950	0	0.7895440051926348	0.10421377661526966	1	0.7895440051926348	0.863234273330352	0.7158537370549175
AT3G25990	1	0.17670541288072347	0.023133721157724958	1	0.17670541288072347	0.1930634239854295	0.16034740177601745
AT3G26070	0	0.017816259756824278	0.00797152869454602	0	0.017816259756824278	0.023452981753160917	0.012179537760487642
AT3G26125	0	0.7626296279582848	0.23084796767676946	1	0.7626296279582848	0.9258637913256614	0.5993954645909082
AT3G26147	0	0.004956138672893749	0.0006133406330251322	0	0.004956138672893749	0.00538983599368307	0.004522441352104428
AT3G26180	0	0.06628399531097173	0.07856956553129064	1	0.06628399531097173	0.12184106789302818	0.010726922728915293
AT3G26240	0	0.16729542130579586	0.13734720842293402	1	0.16729542130579586	0.07017627885289711	0.2644145637586946
AT3G26270	0	0.09782869649566375	0.018828784208859476	1	0.09782869649566375	0.08451473550008103	0.11114265749124647
AT3G26350	1	0.737019846377733	0.02540767760166907	1	0.737019846377733	0.7549857875040747	0.7190539052513912
AT3G26660	0	0.32311591359331515	0.3572627992942543	1	0.32311591359331515	0.5757388616399709	0.07049296554665943
AT3G26742	1	0.1742138055548566	0.18926408464968167	1	0.1742138055548566	0.04038388786400193	0.3080437232457113
AT3G26744	0	0.225719874098752	0.1431880483362893	1	0.225719874098752	0.12447063413529469	0.3269691140622093
AT3G26800	1	0.2632118562991112	0.08152575583468669	1	0.2632118562991112	0.3208592710911769	0.2055644415070455
AT3G26860	0	0.0905876788829574	0.02434324446583266	1	0.0905876788829574	0.10780095212082957	0.07337440564508524
AT3G26922	0	0.6934625693876595	0.09687863760084076	1	0.6934625693876595	0.761966110987328	0.624959027787991
AT3G26930	0	0.6231306401814786	0.10550923828473457	1	0.6231306401814786	0.5485243423125155	0.6977369380504417
AT3G26934	0	0.07578189713092248	0.03259895570028574	1	0.07578189713092248	0.09883283976619439	0.05273095449565059
AT3G27030	0	0.03526800141175671	0.013664196585091066	1	0.03526800141175671	0.04493004747654067	0.025605955346972752
AT3G27080	0	0.41856558693106605	0.11698087867343673	1	0.41856558693106605	0.3358476143519182	0.501283559510214
AT3G27170	1	0.11932633814444199	0.008637235528250678	1	0.11932633814444199	0.11321889033171056	0.12543378595717342
AT3G27180	0	0.46224804005623354	0.5025141367456045	1	0.46224804005623354	0.10691688632131259	0.8175791937911545
AT3G27250	1	0.8268792805227646	0.016767306579402518	1	0.8268792805227646	0.8387355567072939	0.8150230043382353
AT3G27331	0	0.4164437108139468	0.3517925012887029	1	0.4164437108139468	0.16768884758212774	0.6651985740457659
AT3G27440	1	0.9375834099427361	0.010260573339748101	1	0.9375834099427361	0.9448387309301339	0.9303280889553384
AT3G27500	0	0.07817346329572628	0.038350965128067196	1	0.07817346329572628	0.1052916908028314	0.05105523578862115
AT3G27530	0	0.4948422482683151	0.5209014540793997	1	0.4948422482683151	0.12650929775883857	0.8631751987777916
AT3G27560	1	0.8047756391735997	0.19011213239721825	1	0.8047756391735997	0.9392052171775075	0.670346061169692
AT3G27700	0	0.7702073084225147	0.28755402651955253	1	0.7702073084225147	0.9735387105319866	0.5668759063130427
AT3G27710	0	0.07541413275640813	0.07581155224305297	1	0.07541413275640813	0.02180727007306715	0.1290209954397491
AT3G27730	0	0.870186847615825	0.097751301239936	1	0.870186847615825	0.8010662396392573	0.9393074555923927
AT3G27800	0	0.07553011159231972	0.08545521971459491	1	0.07553011159231972	0.015104146244343307	0.13595607694029613
AT3G27860	0	0.7665152228054471	0.2278028644912871	1	0.7665152228054471	0.6054342725499379	0.9275961730609564
AT3G27900	0	0.1446291100845342	0.16600111104906431	1	0.1446291100845342	0.027248598777239695	0.2620096213918287
AT3G27906	0	0.019929226409061626	0.012968219075527344	0	0.019929226409061626	0.010759310760843502	0.029099142057279752
AT3G27980	0	0.9389966206730735	0.06136841301466186	1	0.9389966206730735	0.8956025996797493	0.9823906416663977
AT3G27990	0	0.09752075908708638	0.0968723118221282	1	0.09752075908708638	0.16601982768573098	0.02902169048844177
AT3G28020	0	0.7260227228368337	0.2313777712253372	1	0.7260227228368337	0.8896315138860993	0.5624139317875682
AT3G28070	0	0.3532461266460367	0.4043508567538112	1	0.3532461266460367	0.06732689385682651	0.6391653594352469
AT3G28100	0	0.021431380567925814	0.02097947014562328	1	0.021431380567925814	0.006596654962254867	0.03626610617359676
AT3G28170	0	0.6425009419055039	0.3128555373949562	1	0.6425009419055039	0.4212786698817689	0.8637232139292389
AT3G28190	0	0.014440588678136808	0.015765309374230062	0	0.014440588678136808	0.003292831512114886	0.02558834584415873
AT3G28280	0	0.13647635691585733	0.04892469001899678	1	0.13647635691585733	0.17107133699573976	0.10188137683597491
AT3G28291	0	0.1252555010252293	0.10383727651483488	1	0.1252555010252293	0.1986795433888117	0.05183145866164694
AT3G28330	0	0.3867039526611116	0.12262959240321723	1	0.3867039526611116	0.2999917362986544	0.47341616902356887
AT3G28415	0	0.6628207651185739	0.41313085236360964	1	0.6628207651185739	0.9549483923422607	0.37069313789488717
AT3G28455	0	0.4940905142783016	0.5867746738786004	1	0.4940905142783016	0.9090028652063848	0.07917816335021836
AT3G28470	0	0.5003456031568118	0.2297340219764138	1	0.5003456031568118	0.33789911834803027	0.6627920879655933
AT3G28560	0	0.054511839962611615	0.04311275598340584	1	0.054511839962611615	0.024026517851104445	0.08499716207411878
AT3G28570	0	0.6243607252302612	0.3328471099707019	1	0.6243607252302612	0.8597191737888891	0.3890022766716334
AT3G28670	0	0.010217518127101411	0.005903898481288517	0	0.010217518127101411	0.006042831475545342	0.014392204778657481
AT3G28680	0	0.2335890135966297	0.0716799815904558	1	0.2335890135966297	0.1829036125386915	0.2842744146545679
AT3G28710	0	0.27069385118438005	0.2812863127941243	1	0.27069385118438005	0.07179439195269445	0.4695933104160656
AT3G28715	0	0.10425390825869685	0.08085381028506779	1	0.10425390825869685	0.047081630721354795	0.1614261857960389
AT3G28750	0	0.4266403169963065	0.4215534664814577	1	0.4266403169963065	0.1285570022145718	0.7247236317780412
AT3G28790	0	0.0320860620712251	0.03714365431737238	1	0.0320860620712251	0.00582153222536211	0.058350591917088086
AT3G28830	0	0.1917824044099315	0.03834948417660494	1	0.1917824044099315	0.16466522409364792	0.21889958472621504
AT3G28840	0	0.05560228045795099	0.04700355811555248	1	0.05560228045795099	0.022365745774547852	0.08883881514135412
AT3G28857	0	0.7269893056020105	0.1936464027420073	1	0.7269893056020105	0.8639179901332651	0.5900606210707559
AT3G28918	0	0.16430547892316377	0.13758278739566993	1	0.16430547892316377	0.26159120086518906	0.06701975698113852
AT3G28970	0	0.18534915074673314	0.21742293787615058	1	0.18534915074673314	0.33909038450446066	0.031607916989005606
AT3G28980	0	0.29785251942505864	0.058487232221708575	1	0.29785251942505864	0.25649580090825613	0.3392092379418611
AT3G29150	0	0.9552597770159861	0.012457199374107048	1	0.9552597770159861	0.9464512068639622	0.96406834716801
AT3G29255	0	0.37499599527489125	0.3501827684066344	1	0.37499599527489125	0.12737938507988175	0.6226126054699007
AT3G29330	0	0.9085840772501049	0.06277402555970991	1	0.9085840772501049	0.9529720164057535	0.8641961380944564
AT3G29350	0	0.021749144606307103	0.009236905873606935	1	0.021749144606307103	0.015217665825897788	0.028280623386716417
AT3G29430	0	0.028749770580339496	0.028698951599998378	1	0.028749770580339496	0.008456547291036126	0.049042993869642865
AT3G29560	0	0.2723536431379051	0.036276775311336946	1	0.2723536431379051	0.2980051969601322	0.24670208931567805
AT3G29570	0	0.023919703358237267	0.006617877870991514	1	0.023919703358237267	0.02859924967787976	0.019240157038594777
AT3G29636	0	0.7473666389221877	0.015417112408572731	1	0.7473666389221877	0.7364650941917706	0.7582681836526047
AT3G29639	0	0.1408992448462939	0.05800578513522386	1	0.1408992448462939	0.18191552886346055	0.09988296082912729
AT3G29644	0	0.02565146803443847	0.015831537205226516	1	0.02565146803443847	0.03684605534886126	0.014456880720015676
AT3G29680	0	0.496928413847409	0.3718028838876462	1	0.496928413847409	0.7598327543090782	0.23402407338573983
AT3G29780	0	0.39184158883263553	0.33663926054459575	1	0.39184158883263553	0.1538016848879269	0.6298814927773442
AT3G29790	0	0.04393014015741253	0.022508158327336426	1	0.04393014015741253	0.05984581154269257	0.02801446877213248
AT3G29791	0	0.08356251055806178	0.10035470602395972	1	0.08356251055806178	0.012601017404537387	0.15452400371158617
AT3G29796	0	0.2422964859219285	0.3344232396908424	1	0.2422964859219285	0.005823545350159653	0.47876942649369736
AT3G29970	0	0.352272621962095	0.11600521170157695	1	0.352272621962095	0.4343006938092611	0.2702445501149289
AT3G30200	0	0.09548231786548975	0.11334538957775563	1	0.09548231786548975	0.015335024278827708	0.17562961145215178
AT3G30210	1	0.12872427030601896	0.059046546827341256	1	0.12872427030601896	0.08697205663875694	0.170476483973281
AT3G30280	0	0.12015085611696284	0.03576425872671221	1	0.12015085611696284	0.1454400059867312	0.09486170624719448
AT3G30290	0	0.16012499828537208	0.022160304883938473	1	0.16012499828537208	0.14445529642877783	0.17579470014196635
AT3G30320	0	0.32303840534779094	0.3139013091718219	1	0.32303840534779094	0.5450001496865212	0.10107666100906065
AT3G30383	0	0.2507297903106335	0.2801277893709392	1	0.2507297903106335	0.4488100497736215	0.05264953084764558
AT3G30456	0	0.2739896446142722	0.10417865763062635	1	0.2739896446142722	0.20032420934874465	0.34765507987979977
AT3G30580	0	0.5478161173334112	0.49680057636468067	1	0.5478161173334112	0.8991071737782621	0.19652506088856025
AT3G30841	0	0.5795855352858615	0.4674946942298282	1	0.5795855352858615	0.2490168668272185	0.9101542037445046
AT3G31350	0	0.9726344244079586	0.029794575275901975	1	0.9726344244079586	0.9515664781877953	0.993702370628122
AT3G31400	0	0.1126591249501204	0.12514144782905434	1	0.1126591249501204	0.20114749131754728	0.02417075858269352
AT3G31908	0	0.13329680776370478	0.11684557743050453	1	0.13329680776370478	0.050674507610937225	0.21591910791647234
AT3G31910	0	0.09393084206548433	0.01257614399945653	1	0.09393084206548433	0.08503816536229011	0.10282351876867855
AT3G32160	0	0.9592558151745375	0.04785708158048495	1	0.9592558151745375	0.9254157482611788	0.9930958820878962
AT3G32180	0	0.9921176758718335	0.0011390018974871403	1	0.9921176758718335	0.9929230718373311	0.9913122799063361
AT3G32904	0	0.3386562392117799	0.36096761021795354	1	0.3386562392117799	0.5938988841855973	0.08341359423796249
AT3G41761	0	0.44137436262303953	0.19117466617659992	1	0.44137436262303953	0.3061934597784912	0.5765552654675878
AT3G41979	0	0.8059849922072095	0.07445550450328249	1	0.8059849922072095	0.858632984338146	0.7533370000762729
AT3G42130	0	0.7934053293638972	0.028605554122450916	1	0.7934053293638972	0.7731781480643133	0.813632510663481
AT3G42170	0	0.8984003105141906	0.11917762659378024	1	0.8984003105141906	0.8141290025840103	0.9826716184443708
AT3G43148	0	0.4721209538524112	0.6424051464826527	1	0.4721209538524112	0.9263699891994323	0.017871918505390126
AT3G43150	0	0.2614561376535583	0.3169930123741497	1	0.2614561376535583	0.03730822901504588	0.4856040462920707
AT3G43310	0	0.681066157950081	0.327534743293339	1	0.681066157950081	0.4494641198931659	0.912668196006996
AT3G43505	0	0.7661814398175775	0.17268174253381213	1	0.7661814398175775	0.6440770086848094	0.8882858709503455
AT3G43840	0	0.9724176460826552	0.026013246373323966	1	0.9724176460826552	0.990811788993909	0.9540235031714015
AT3G43930	0	0.7506446726756357	0.04273598160372753	1	0.7506446726756357	0.7808635750682951	0.7204257702829765
AT3G44030	0	0.8340696799875285	0.139656109535334	1	0.8340696799875285	0.9328214620740943	0.7353178979009625
AT3G44115	0	0.2466753765004342	0.20876677572288194	1	0.2466753765004342	0.3942957793005351	0.09905497370033328
AT3G44120	0	0.027068985869182192	0.024533465969257116	1	0.027068985869182192	0.04441676602205329	0.009721205716311089
AT3G44150	0	0.07720745189767336	0.03472601809500657	1	0.07720745189767336	0.05265244901908747	0.10176245477625927
AT3G44160	0	0.7520455472040417	0.08523374258258277	1	0.7520455472040417	0.6917761898379888	0.8123149045700946
AT3G44240	0	0.591871322919602	0.1269307329860577	1	0.591871322919602	0.5021177408841816	0.6816249049550224
AT3G44250	0	0.5006850851816429	0.040170293423846135	1	0.5006850851816429	0.5290897720638978	0.4722803982993879
AT3G44330	0	0.31449376769713006	0.3325303501744966	1	0.31449376769713006	0.07935930213840624	0.5496282332558539
AT3G44340	0	0.5049602368827806	0.6420258275965072	1	0.5049602368827806	0.05097942049238507	0.958941053273176
AT3G44370	0	0.30924368345100445	0.2314213654408748	1	0.30924368345100445	0.14560406663631173	0.47288330026569714
AT3G44570	0	0.0972893461920512	0.05326562286280016	1	0.0972893461920512	0.05962486306163999	0.1349538293224624
AT3G44755	0	0.8707396507297054	0.09836707255776285	1	0.8707396507297054	0.9402956747807686	0.8011836266786421
AT3G44760	0	0.02111362254616346	0.018468851103885908	1	0.02111362254616346	0.00805417268988108	0.03417307240244584
AT3G44800	0	0.31276858424290177	0.0714163034935507	1	0.31276858424290177	0.2622696317553355	0.36326753673046797
AT3G44840	0	0.029388496475219624	0.0020975212010779054	1	0.029388496475219624	0.027905325010254885	0.030871667940184363
AT3G44910	0	0.6792956132996302	0.013625863200521605	1	0.6792956132996302	0.6889305535682392	0.6696606730310211
AT3G45020	0	0.19574620734249287	0.0727072251812197	1	0.19574620734249287	0.24715797930939062	0.1443344353755951
AT3G45220	0	0.8716491445616017	0.05505263560481918	1	0.8716491445616017	0.9105772365199614	0.8327210526032421
AT3G45420	1	0.588174382465721	0.4649739931497344	1	0.588174382465721	0.9169606460972854	0.25938811883415647
AT3G45440	0	0.13752923470333342	0.17789524699152706	1	0.13752923470333342	0.26332017019189796	0.011738299214768886
AT3G45443	0	0.8772810594535133	0.021811574871719783	1	0.8772810594535133	0.8618579469533622	0.8927041719536645
AT3G45460	0	0.06518444385893818	0.01731418194027501	1	0.06518444385893818	0.052941468398272074	0.0774274193196043
AT3G45510	0	0.7175314877542406	0.11657467060439751	1	0.7175314877542406	0.635100747655283	0.7999622278531981
AT3G45525	0	0.1761109563402707	0.18504015521590406	1	0.1761109563402707	0.30695410488524777	0.04526780779529366
AT3G45570	0	0.047447129716304215	0.04470490068195276	1	0.047447129716304215	0.015835991291824305	0.07905826814078412
AT3G45577	0	0.06044486986220593	0.037073759277838195	1	0.06044486986220593	0.034229763272768866	0.086659976451643
AT3G45650	0	0.5479307951273473	0.2273345464576059	1	0.5479307951273473	0.387180995729206	0.7086805945254887
AT3G45670	0	0.009493589694010074	0.010485805368245567	0	0.009493589694010074	0.00207900561192133	0.016908173776098816
AT3G45720	0	0.7205852139024653	0.04459813336977179	1	0.7205852139024653	0.6890495713684377	0.7521208564364931
AT3G45760	0	0.07499605032815759	0.0756946175041599	1	0.07499605032815759	0.021471872991644197	0.128520227664671
AT3G45840	0	0.10971973559581107	0.1083915107153966	1	0.10971973559581107	0.18636410784572233	0.033075363345899805
AT3G45940	0	0.0564949773763101	0.008269579126478827	1	0.0564949773763101	0.0506475018984182	0.06234245285420201
AT3G46010	0	0.09501674439080257	0.0701696475743621	1	0.09501674439080257	0.1446341780241042	0.045399310757500956
AT3G46070	0	0.5782714789629019	0.30409081561087875	1	0.5782714789629019	0.3632468011479015	0.7932961567779023
AT3G46140	0	0.5735368785287086	0.5202083536228623	1	0.5735368785287086	0.20569402405209317	0.9413797330053241
AT3G46260	0	0.41300176980742165	0.2411568043724709	1	0.41300176980742165	0.2424781581063698	0.5835253815084734
AT3G46310	0	0.07613839476710886	0.0886343304184835	1	0.07613839476710886	0.013464458682270095	0.13881233085194764
AT3G46360	0	0.38051022943158735	0.43748517167862117	1	0.38051022943158735	0.0711614978690734	0.6898589609941013
AT3G46410	0	0.04107882173119736	0.044614867657243304	1	0.04107882173119736	0.07262629719337448	0.009531346269020241
AT3G46430	0	0.015391877337726968	0.015017173982151298	0	0.015391877337726968	0.004773131780689596	0.02601062289476434
AT3G46730	1	0.9720744376993209	0.03202406798975647	1	0.9720744376993209	0.949430002062585	0.9947188733360567
AT3G46760	0	0.7340849605499962	0.153766488558243	1	0.7340849605499962	0.8428142873287735	0.6253556337712189
AT3G46800	0	0.10357500642755606	0.12750245349587266	1	0.10357500642755606	0.013417156942702062	0.19373285591241005
AT3G46810	0	0.5417240526063037	0.5992163389979719	1	0.5417240526063037	0.9654339893095468	0.11801411590306075
AT3G46830	0	0.11750964477298012	0.09077607975467158	1	0.11750964477298012	0.18169802633703927	0.053321263208920965
AT3G46870	0	0.2342721548474655	0.1445265996515009	1	0.2342721548474655	0.3364678935228751	0.1320764161720559
AT3G46910	0	0.03716739561085312	0.02774307016189525	1	0.03716739561085312	0.01755008256844282	0.05678470865326342
AT3G47110	1	0.9404683724622431	0.04385782717778102	1	0.9404683724622431	0.9714805394677597	0.9094562054567265
AT3G47220	0	0.028363608613624157	0.020555867931759148	1	0.028363608613624157	0.013828415005902171	0.04289880222134614
AT3G47440	0	0.1528661186892359	0.17471305639193627	1	0.1528661186892359	0.2764069056258017	0.029325331752670103
AT3G47580	0	0.467325989701027	0.30736388438911094	1	0.467325989701027	0.24998690275764865	0.6846650766444053
AT3G47660	0	0.09610859796184874	0.03529685042384641	1	0.09610859796184874	0.07114995567261968	0.1210672402510778
AT3G47750	0	0.94883268402179	0.04163055315645048	1	0.94883268402179	0.9193954375803168	0.9782699304632632
AT3G47770	0	0.563258070279819	0.37508649783499604	1	0.563258070279819	0.828484276430458	0.29803186412918004
AT3G47780	1	0.9931679191515643	0.0022078885177990518	1	0.9931679191515643	0.9916067062085248	0.994729132094604
AT3G47950	0	0.08906834733716668	0.11365192059692326	1	0.08906834733716668	0.008704303588207184	0.16943239108612618
AT3G48050	0	0.08424046058222573	0.0003582734025388795	1	0.08424046058222573	0.08398712302977171	0.08449379813467975
AT3G48140	0	0.011773979735813674	0.006425679548149508	0	0.011773979735813674	0.0072303381535854475	0.016317621318041903
AT3G48205	0	0.2924712413894783	0.3291056990535727	1	0.2924712413894783	0.05975836986155791	0.5251841129173986
AT3G48208	0	0.18492625112821218	0.20860227469989365	1	0.18492625112821218	0.0374221681169784	0.33243033413944595
AT3G48231	0	0.6687819631045315	0.14582246179658628	1	0.6687819631045315	0.5656699115188492	0.771894014690214
AT3G48300	0	0.27220851289936876	0.3447818525287867	1	0.27220851289936876	0.02841092694620352	0.516006098852534
AT3G48310	0	0.26853231507032116	0.23001016628197432	1	0.26853231507032116	0.4311740633901506	0.10589056675049172
AT3G48320	0	0.8410856102533952	0.14197444678241006	1	0.8410856102533952	0.941476704328446	0.7406945161783445
AT3G48340	0	0.7666442773627553	0.28651428340580454	1	0.7666442773627553	0.969240470065804	0.5640480846597067
AT3G48400	0	0.4537974110205947	0.46594253788765766	1	0.4537974110205947	0.12432628283696211	0.7832685392042272
AT3G48430	0	0.01839736095722632	0.015856108355898676	0	0.01839736095722632	0.029609322698910954	0.00718539921554169
AT3G48470	0	0.6536433551702199	0.36271824519566465	1	0.6536433551702199	0.9101238860081592	0.3971628243322805
AT3G48600	0	0.3559900603793261	0.12712206457582004	1	0.3559900603793261	0.4458789342793227	0.2661011864793296
AT3G48670	0	0.36890940466171945	0.46390406437065185	1	0.36890940466171945	0.696939114398208	0.04087969492523088
AT3G48750	0	0.8491809192263471	0.09654251946048792	1	0.8491809192263471	0.7809150490430019	0.9174467894096924
AT3G48790	1	0.26854977572258865	0.27798654587939786	1	0.26854977572258865	0.0719836040526411	0.4651159473925362
AT3G48900	0	0.06391215762028096	0.07925337366453038	1	0.06391215762028096	0.007871559670180201	0.11995275557038174
AT3G49030	0	0.2398204166755892	0.0962781387834709	1	0.2398204166755892	0.1717414918617774	0.307899341489401
AT3G49115	0	0.6992031567878777	0.05891494769151453	1	0.6992031567878777	0.657543997761957	0.7408623158137984
AT3G49162	0	0.574623216277673	0.3231652638947826	1	0.574623216277673	0.3461108667337321	0.8031355658216139
AT3G49190	0	0.9075112348356305	0.008108252026722983	1	0.9075112348356305	0.9132446348272958	0.901777834843965
AT3G49420	0	0.5542815611425391	0.0032688964593124443	1	0.5542815611425391	0.5565930199959156	0.5519701022891625
AT3G49430	0	0.5708407777563858	0.3695048217510134	1	0.5708407777563858	0.8321201428976538	0.30956141261511766
AT3G49450	0	0.44039096146511825	0.18272131545773937	1	0.44039096146511825	0.3111874802376244	0.5695944426926121
AT3G49570	1	0.12443050898621458	0.0036176330226932937	1	0.12443050898621458	0.12187245614402377	0.1269885618284054
AT3G49600	0	0.8951493580681955	0.1236146870706417	1	0.8951493580681955	0.8077405745862917	0.9825581415500992
AT3G49601	0	0.8662904283334023	0.12601572219819313	1	0.8662904283334023	0.7771838566309398	0.9553970000358648
AT3G49610	0	0.013243284251132914	6.027497700232359e-05	0	0.013243284251132914	0.01328590509610712	0.013200663406158707
AT3G49645	0	0.6284841992645791	0.342598537043039	1	0.6284841992645791	0.38623045049685567	0.8707379480323026
AT3G49770	0	0.5370719901420948	0.09714404553216248	1	0.5370719901420948	0.6057632034897816	0.468380776794408
AT3G49800	0	0.33492830563226283	0.3757967343335715	1	0.33492830563226283	0.6006567248272907	0.06919988643723493
AT3G49820	0	0.2633962179023198	0.07449856011094405	1	0.2633962179023198	0.316074654945402	0.21071778085923765
AT3G49845	0	0.06408824694696912	0.029310404604016727	1	0.06408824694696912	0.08481383280179075	0.04336266109214749
AT3G49920	0	0.03291220564093557	0.008446236164954948	1	0.03291220564093557	0.026939814773192867	0.038884596508678274
AT3G49950	0	0.34886960649191834	0.055146696345314695	1	0.34886960649191834	0.38786420943772576	0.3098750035461109
AT3G50010	0	0.12921109496216865	0.1428454755171776	1	0.12921109496216865	0.028204090562155403	0.23021809936218188
AT3G50050	0	0.7794961264560124	0.23034554813127564	1	0.7794961264560124	0.9423750255557697	0.6166172273562551
AT3G50100	0	0.02533912976836597	0.008432595489952639	1	0.02533912976836597	0.031301875222314576	0.01937638431441736
AT3G50110	0	0.017875010044455197	0.007926030632921051	0	0.017875010044455197	0.023479560052885973	0.012270460036024418
AT3G50130	0	0.25237802008832744	0.3222572340741914	1	0.25237802008832744	0.4802482955886087	0.024507744588046172
AT3G50295	0	0.09749282666504422	0.0833007017076746	1	0.09749282666504422	0.15639531772013876	0.03859033560994969
AT3G50300	0	0.9305995400654066	0.028262928567564245	1	0.9305995400654066	0.9106146316190908	0.9505844485117222
AT3G50320	0	0.3593194133134939	0.4206744418305409	1	0.3593194133134939	0.06185766282325258	0.6567811638037352
AT3G50337	0	0.9612134640085813	0.01761240952254813	1	0.9612134640085813	0.9736673182150096	0.948759609802153
AT3G50410	1	0.4537554979294709	0.3183356538110557	1	0.4537554979294709	0.6788527974327216	0.2286581984262202
AT3G50450	0	0.9614184785704196	0.019383284456321065	1	0.9614184785704196	0.9477124266896872	0.9751245304511521
AT3G50460	0	0.5819790217619428	0.26495855752272696	1	0.5819790217619428	0.769333014519669	0.39462502900421664
AT3G50520	0	0.2862288582803785	0.15181687429588892	1	0.2862288582803785	0.1788781169672098	0.3935795995935472
AT3G50760	1	0.003964052170031097	0.0010964060617721406	0	0.003964052170031097	0.0047393283312442145	0.0031887760088179797
AT3G50808	0	0.5088679208199911	0.27291281613367113	1	0.5088679208199911	0.7018464237808274	0.31588941785915486
AT3G50870	0	0.3684465305537671	0.43522566371955745	1	0.3684465305537671	0.060695512391252086	0.6761975487162821
AT3G51120	0	0.20241785801876916	0.13999339679838843	1	0.20241785801876916	0.10342757782128961	0.30140813821624873
AT3G51171	0	0.15388954687606657	0.0018915731719403787	1	0.15388954687606657	0.15522709109305616	0.15255200265907698
AT3G51180	1	0.4175467464500876	0.2547561223115268	1	0.4175467464500876	0.23740696481481754	0.5976865280853577
AT3G51190	0	0.4084095308001528	0.5198284859125069	1	0.4084095308001528	0.775983778242822	0.0408352833574835
AT3G51300	0	0.37007988361745137	0.0956293893553174	1	0.37007988361745137	0.3024596939235778	0.43770007331132493
AT3G51310	0	0.6982754032946151	0.1425039024619608	1	0.6982754032946151	0.5975099275182163	0.799040879071014
AT3G51360	0	0.6860156895244125	0.2451752162192893	1	0.6860156895244125	0.85938074749195	0.5126506315568751
AT3G51590	0	0.10796030050175658	0.10820359871030374	1	0.10796030050175658	0.03144880210491283	0.18447179889860033
AT3G51670	1	0.9738173360740666	0.015741483442676577	1	0.9738173360740666	0.984948245762319	0.9626864263858143
AT3G51780	0	0.4886645726532515	0.6247133831029499	1	0.4886645726532515	0.046925503163166085	0.9304036421433369
AT3G51910	1	0.1484714030905757	0.08829239805293669	1	0.1484714030905757	0.21090355648102915	0.08603924970012224
AT3G51930	0	0.6160240653342189	0.15011978137681203	1	0.6160240653342189	0.7221747807360047	0.5098733499324332
AT3G52160	0	0.666129870053606	0.2306322134026363	1	0.666129870053606	0.503048267996539	0.8292114721106731
AT3G52170	1	0.8350177238358221	0.10708340967287107	1	0.8350177238358221	0.7592983187035578	0.9107371289680863
AT3G52280	0	0.04226000079982342	0.016008800544118105	1	0.04226000079982342	0.05357993222323222	0.030940069376414615
AT3G52300	0	0.17336692788657138	0.05223151506672668	1	0.17336692788657138	0.21030018638190112	0.1364336693912416
AT3G52320	0	0.39444010704609656	0.3823215423982099	1	0.39444010704609656	0.6647822622695709	0.12409795182262219
AT3G52460	1	0.5265009888123103	0.05881851579019441	1	0.5265009888123103	0.4849100174377358	0.5680919601868848
AT3G52510	0	0.2218753017000147	0.157822449328268	1	0.2218753017000147	0.3334726258435033	0.11027797755652612
